60.44778	33.17076	33.17076	0.0000		-0.0000		0.0000
33.17076	60.44778	33.17076	0.0000		0.0000		-0.0000
33.17076	33.17076	60.44778	0.0000		0.0000		0.0000
0.0000		0.0000		0.0000		24.40878	0.0000		0.0000
-0.0000		0.0000		0.0000		0.0000		24.40878	0.0000
0.0000		-0.0000		0.0000		0.0000		0.0000		24.40878
					
