0.0000 0.0000
0.0200 0.0000
0.0400 0.0000
0.0601 0.0001
0.0801 0.0001
0.1001 0.0001
0.1201 0.0001
0.1401 0.0001
0.1602 0.0002
0.1802 0.0002
0.2002 0.0002
0.2202 0.0002
0.2402 0.0002
0.2603 0.0003
0.2803 0.0003
0.3003 0.0003
0.3203 0.0003
0.3403 0.0003
0.3604 0.0003
0.3804 0.0004
0.4004 0.0004
0.4204 0.0004
0.4404 0.0004
0.4605 0.0004
0.4805 0.0005
0.5005 0.0005
0.5205 0.0005
0.5405 0.0005
0.5606 0.0005
0.5806 0.0006
0.6006 0.0006
0.6206 0.0006
0.6406 0.0006
0.6607 0.0007
0.6807 0.0007
0.7007 0.0007
0.7207 0.0007
0.7407 0.0007
0.7608 0.0008
0.7808 0.0008
0.8008 0.0008
0.8208 0.0008
0.8408 0.0008
0.8609 0.0009
0.8809 0.0009
0.9009 0.0009
0.9209 0.0009
0.9409 0.0010
0.9610 0.0010
0.9810 0.0010
1.0010 0.0010
1.0210 0.0010
1.0410 0.0011
1.0611 0.0011
1.0811 0.0011
1.1011 0.0011
1.1211 0.0012
1.1411 0.0012
1.1612 0.0012
1.1812 0.0012
1.2012 0.0013
1.2212 0.0013
1.2412 0.0013
1.2613 0.0013
1.2813 0.0014
1.3013 0.0014
1.3213 0.0014
1.3413 0.0014
1.3614 0.0015
1.3814 0.0015
1.4014 0.0015
1.4214 0.0015
1.4414 0.0016
1.4615 0.0016
1.4815 0.0016
1.5015 0.0017
1.5215 0.0017
1.5415 0.0017
1.5616 0.0017
1.5816 0.0018
1.6016 0.0018
1.6216 0.0018
1.6416 0.0019
1.6617 0.0019
1.6817 0.0019
1.7017 0.0020
1.7217 0.0020
1.7417 0.0020
1.7618 0.0021
1.7818 0.0021
1.8018 0.0021
1.8218 0.0022
1.8418 0.0022
1.8619 0.0022
1.8819 0.0023
1.9019 0.0023
1.9219 0.0023
1.9419 0.0024
1.9620 0.0024
1.9820 0.0025
2.0020 0.0025
2.0220 0.0025
2.0420 0.0026
2.0621 0.0026
2.0821 0.0027
2.1021 0.0027
2.1221 0.0027
2.1421 0.0028
2.1622 0.0028
2.1822 0.0029
2.2022 0.0029
2.2222 0.0030
2.2422 0.0030
2.2623 0.0031
2.2823 0.0031
2.3023 0.0032
2.3223 0.0032
2.3423 0.0033
2.3624 0.0033
2.3824 0.0034
2.4024 0.0034
2.4224 0.0035
2.4424 0.0035
2.4625 0.0036
2.4825 0.0037
2.5025 0.0037
2.5225 0.0038
2.5425 0.0038
2.5626 0.0039
2.5826 0.0040
2.6026 0.0040
2.6226 0.0041
2.6426 0.0042
2.6627 0.0043
2.6827 0.0043
2.7027 0.0044
2.7227 0.0045
2.7427 0.0046
2.7628 0.0047
2.7828 0.0047
2.8028 0.0048
2.8228 0.0049
2.8428 0.0050
2.8629 0.0051
2.8829 0.0052
2.9029 0.0053
2.9229 0.0054
2.9429 0.0055
2.9630 0.0056
2.9830 0.0057
3.0030 0.0058
3.0230 0.0060
3.0430 0.0061
3.0631 0.0062
3.0831 0.0063
3.1031 0.0065
3.1231 0.0066
3.1431 0.0067
3.1632 0.0069
3.1832 0.0071
3.2032 0.0072
3.2232 0.0074
3.2432 0.0075
3.2633 0.0077
3.2833 0.0079
3.3033 0.0081
3.3233 0.0083
3.3433 0.0085
3.3634 0.0087
3.3834 0.0090
3.4034 0.0092
3.4234 0.0094
3.4434 0.0097
3.4635 0.0100
3.4835 0.0103
3.5035 0.0106
3.5235 0.0109
3.5435 0.0112
3.5636 0.0116
3.5836 0.0119
3.6036 0.0123
3.6236 0.0127
3.6436 0.0132
3.6637 0.0136
3.6837 0.0141
3.7037 0.0146
3.7237 0.0152
3.7437 0.0158
3.7638 0.0164
3.7838 0.0171
3.8038 0.0179
3.8238 0.0187
3.8438 0.0196
3.8639 0.0205
3.8839 0.0216
3.9039 0.0227
3.9239 0.0240
3.9439 0.0253
3.9640 0.0269
3.9840 0.0286
4.0040 0.0306
4.0240 0.0328
4.0440 0.0353
4.0641 0.0382
4.0841 0.0416
4.1041 0.0456
4.1241 0.0503
4.1441 0.0560
4.1642 0.0629
4.1842 0.0713
4.2042 0.0817
4.2242 0.0942
4.2442 0.1091
4.2643 0.1258
4.2843 0.1423
4.3043 0.1555
4.3243 0.1623
4.3443 0.1619
4.3644 0.1569
4.3844 0.1510
4.4044 0.1472
4.4244 0.1470
4.4444 0.1510
4.4645 0.1597
4.4845 0.1733
4.5045 0.1928
4.5245 0.2191
4.5445 0.2536
4.5646 0.2978
4.5846 0.3532
4.6046 0.4194
4.6246 0.4926
4.6446 0.5629
4.6647 0.6161
4.6847 0.6411
4.7047 0.6371
4.7247 0.6119
4.7447 0.5745
4.7648 0.5300
4.7848 0.4815
4.8048 0.4327
4.8248 0.3872
4.8448 0.3474
4.8649 0.3134
4.8849 0.2852
4.9049 0.2629
4.9249 0.2466
4.9449 0.2359
4.9650 0.2300
4.9850 0.2283
5.0050 0.2300
5.0250 0.2341
5.0450 0.2385
5.0651 0.2413
5.0851 0.2418
5.1051 0.2411
5.1251 0.2406
5.1451 0.2405
5.1652 0.2387
5.1852 0.2324
5.2052 0.2203
5.2252 0.2044
5.2452 0.1877
5.2653 0.1724
5.2853 0.1594
5.3053 0.1487
5.3253 0.1401
5.3453 0.1339
5.3654 0.1301
5.3854 0.1286
5.4054 0.1298
5.4254 0.1335
5.4454 0.1387
5.4655 0.1436
5.4855 0.1454
5.5055 0.1424
5.5255 0.1350
5.5455 0.1250
5.5656 0.1146
5.5856 0.1050
5.6056 0.0968
5.6256 0.0899
5.6456 0.0841
5.6657 0.0788
5.6857 0.0740
5.7057 0.0698
5.7257 0.0666
5.7457 0.0643
5.7658 0.0627
5.7858 0.0614
5.8058 0.0602
5.8258 0.0586
5.8458 0.0568
5.8659 0.0550
5.8859 0.0533
5.9059 0.0518
5.9259 0.0504
5.9459 0.0492
5.9660 0.0481
5.9860 0.0468
6.0060 0.0453
6.0260 0.0437
6.0460 0.0421
6.0661 0.0407
6.0861 0.0395
6.1061 0.0385
6.1261 0.0376
6.1461 0.0369
6.1662 0.0363
6.1862 0.0358
6.2062 0.0355
6.2262 0.0352
6.2462 0.0350
6.2663 0.0350
6.2863 0.0351
6.3063 0.0353
6.3263 0.0356
6.3463 0.0360
6.3664 0.0364
6.3864 0.0370
6.4064 0.0376
6.4264 0.0382
6.4464 0.0389
6.4665 0.0397
6.4865 0.0406
6.5065 0.0415
6.5265 0.0426
6.5465 0.0436
6.5666 0.0448
6.5866 0.0461
6.6066 0.0474
6.6266 0.0488
6.6466 0.0503
6.6667 0.0520
6.6867 0.0537
6.7067 0.0556
6.7267 0.0576
6.7467 0.0597
6.7668 0.0620
6.7868 0.0645
6.8068 0.0671
6.8268 0.0700
6.8468 0.0730
6.8669 0.0763
6.8869 0.0799
6.9069 0.0837
6.9269 0.0879
6.9469 0.0924
6.9670 0.0973
6.9870 0.1026
7.0070 0.1084
7.0270 0.1148
7.0470 0.1218
7.0671 0.1294
7.0871 0.1379
7.1071 0.1472
7.1271 0.1576
7.1471 0.1692
7.1672 0.1821
7.1872 0.1965
7.2072 0.2129
7.2272 0.2313
7.2472 0.2523
7.2673 0.2764
7.2873 0.3040
7.3073 0.3360
7.3273 0.3732
7.3473 0.4169
7.3674 0.4686
7.3874 0.5302
7.4074 0.6044
7.4274 0.6943
7.4474 0.8046
7.4675 0.9412
7.4875 1.1117
7.5075 1.3265
7.5275 1.5983
7.5475 1.9414
7.5676 2.3688
7.5876 2.8822
7.6076 3.4537
7.6276 4.0004
7.6476 4.3808
7.6677 4.4558
7.6877 4.1938
7.7077 3.6993
7.7277 3.1248
7.7477 2.5808
7.7678 2.1159
7.7878 1.7382
7.8078 1.4379
7.8278 1.2008
7.8478 1.0130
7.8679 0.8634
7.8879 0.7430
7.9079 0.6454
7.9279 0.5654
7.9479 0.4992
7.9680 0.4440
7.9880 0.3975
8.0080 0.3581
8.0280 0.3245
8.0480 0.2957
8.0681 0.2707
8.0881 0.2491
