0.0000	1.2219
0.0200	1.2219
0.0400	1.2219
0.0601	1.22197
0.0801	1.22197
0.1001	1.22197
0.1201	1.22197
0.1401	1.222
0.1602	1.22207
0.1802	1.22207
0.2002	1.2221
0.2202	1.22217
0.2402	1.22217
0.2603	1.22227
0.2803	1.22227
0.3003	1.22237
0.3203	1.2224
0.3403	1.22247
0.3604	1.22253
0.3804	1.2226
0.4004	1.22267
0.4204	1.22277
0.4404	1.22283
0.4605	1.22293
0.4805	1.22303
0.5005	1.2231
0.5205	1.2232
0.5405	1.22333
0.5606	1.22343
0.5806	1.22353
0.6006	1.22363
0.6206	1.22377
0.6406	1.2239
0.6607	1.22403
0.6807	1.22413
0.7007	1.2243
0.7207	1.22443
0.7407	1.22453
0.7608	1.22473
0.7808	1.22483
0.8008	1.22503
0.8208	1.22517
0.8408	1.22533
0.8609	1.22553
0.8809	1.22567
0.9009	1.22587
0.9209	1.22603
0.9409	1.22623
0.9610	1.22643
0.9810	1.22663
1.0010	1.22683
1.0210	1.22703
1.0410	1.22723
1.0611	1.22747
1.0811	1.22767
1.1011	1.2279
1.1211	1.2281
1.1411	1.22837
1.1612	1.2286
1.1812	1.2288
1.2012	1.2291
1.2212	1.2293
1.2412	1.2296
1.2613	1.22983
1.2813	1.2301
1.3013	1.2304
1.3213	1.23063
1.3413	1.23093
1.3614	1.23123
1.3814	1.23153
1.4014	1.23183
1.4214	1.23213
1.4414	1.23243
1.4615	1.23277
1.4815	1.23307
1.5015	1.23337
1.5215	1.2337
1.5415	1.23407
1.5616	1.2344
1.5816	1.23473
1.6016	1.2351
1.6216	1.23543
1.6416	1.23583
1.6617	1.2362
1.6817	1.23657
1.7017	1.23693
1.7217	1.23733
1.7417	1.23773
1.7618	1.23817
1.7818	1.23857
1.8018	1.23897
1.8218	1.2394
1.8418	1.2398
1.8619	1.24027
1.8819	1.2407
1.9019	1.24113
1.9219	1.24163
1.9419	1.24207
1.9620	1.24257
1.9820	1.24303
2.0020	1.24353
2.0220	1.244
2.0420	1.2445
2.0621	1.24503
2.0821	1.24557
2.1021	1.2461
2.1221	1.24663
2.1421	1.24717
2.1622	1.24773
2.1822	1.24827
2.2022	1.24887
2.2222	1.24947
2.2422	1.25003
2.2623	1.25063
2.2823	1.25123
2.3023	1.25183
2.3223	1.25247
2.3423	1.25313
2.3624	1.25377
2.3824	1.2544
2.4024	1.2551
2.4224	1.2558
2.4424	1.25647
2.4625	1.25717
2.4825	1.25787
2.5025	1.25863
2.5225	1.25937
2.5425	1.26013
2.5626	1.26087
2.5826	1.26167
2.6026	1.26247
2.6226	1.26327
2.6426	1.2641
2.6627	1.2649
2.6827	1.26577
2.7027	1.2666
2.7227	1.26747
2.7427	1.26837
2.7628	1.26933
2.7828	1.27023
2.8028	1.27117
2.8228	1.2721
2.8428	1.2731
2.8629	1.27407
2.8829	1.27507
2.9029	1.27613
2.9229	1.27717
2.9429	1.27823
2.9630	1.2793
2.9830	1.28047
3.0030	1.28157
3.0230	1.28273
3.0430	1.28393
3.0631	1.28513
3.0831	1.28637
