0.0000 1.2228
0.0200 1.2228
0.0400 1.2228
0.0601 1.2228
0.0801 1.2228
0.1001 1.2228
0.1201 1.2228
0.1401 1.2229
0.1602 1.2229
0.1802 1.2229
0.2002 1.2230
0.2202 1.2230
0.2402 1.2230
0.2603 1.2231
0.2803 1.2231
0.3003 1.2232
0.3203 1.2233
0.3403 1.2233
0.3604 1.2234
0.3804 1.2235
0.4004 1.2235
0.4204 1.2236
0.4404 1.2237
0.4605 1.2238
0.4805 1.2239
0.5005 1.2240
0.5205 1.2241
0.5405 1.2242
0.5606 1.2243
0.5806 1.2244
0.6006 1.2245
0.6206 1.2246
0.6406 1.2248
0.6607 1.2249
0.6807 1.2250
0.7007 1.2252
0.7207 1.2253
0.7407 1.2254
0.7608 1.2256
0.7808 1.2257
0.8008 1.2259
0.8208 1.2261
0.8408 1.2262
0.8609 1.2264
0.8809 1.2266
0.9009 1.2268
0.9209 1.2269
0.9409 1.2271
0.9610 1.2273
0.9810 1.2275
1.0010 1.2277
1.0210 1.2279
1.0410 1.2281
1.0611 1.2284
1.0811 1.2286
1.1011 1.2288
1.1211 1.2290
1.1411 1.2293
1.1612 1.2295
1.1812 1.2297
1.2012 1.2300
1.2212 1.2302
1.2412 1.2305
1.2613 1.2308
1.2813 1.2310
1.3013 1.2313
1.3213 1.2316
1.3413 1.2319
1.3614 1.2322
1.3814 1.2325
1.4014 1.2328
1.4214 1.2331
1.4414 1.2334
1.4615 1.2337
1.4815 1.2340
1.5015 1.2343
1.5215 1.2347
1.5415 1.2350
1.5616 1.2354
1.5816 1.2357
1.6016 1.2361
1.6216 1.2364
1.6416 1.2368
1.6617 1.2372
1.6817 1.2376
1.7017 1.2379
1.7217 1.2383
1.7417 1.2387
1.7618 1.2392
1.7818 1.2396
1.8018 1.2400
1.8218 1.2404
1.8418 1.2408
1.8619 1.2413
1.8819 1.2417
1.9019 1.2422
1.9219 1.2427
1.9419 1.2431
1.9620 1.2436
1.9820 1.2441
2.0020 1.2446
2.0220 1.2451
2.0420 1.2456
2.0621 1.2461
2.0821 1.2466
2.1021 1.2472
2.1221 1.2477
2.1421 1.2483
2.1622 1.2488
2.1822 1.2494
2.2022 1.2500
2.2222 1.2506
2.2422 1.2512
2.2623 1.2518
2.2823 1.2524
2.3023 1.2530
2.3223 1.2536
2.3423 1.2543
2.3624 1.2549
2.3824 1.2556
2.4024 1.2563
2.4224 1.2570
2.4424 1.2577
2.4625 1.2584
2.4825 1.2591
2.5025 1.2599
2.5225 1.2606
2.5425 1.2614
2.5626 1.2621
2.5826 1.2629
2.6026 1.2637
2.6226 1.2645
2.6426 1.2654
2.6627 1.2662
2.6827 1.2671
2.7027 1.2679
2.7227 1.2688
2.7427 1.2697
2.7628 1.2707
2.7828 1.2716
2.8028 1.2725
2.8228 1.2735
2.8428 1.2745
2.8629 1.2755
2.8829 1.2765
2.9029 1.2776
2.9229 1.2787
2.9429 1.2797
2.9630 1.2808
2.9830 1.2820
3.0030 1.2831
3.0230 1.2843
3.0430 1.2855
3.0631 1.2867
3.0831 1.2880
3.1031 1.2892
3.1231 1.2905
3.1431 1.2919
3.1632 1.2932
3.1832 1.2946
3.2032 1.2960
3.2232 1.2975
3.2432 1.2990
3.2633 1.3005
3.2833 1.3020
3.3033 1.3036
3.3233 1.3053
3.3433 1.3069
3.3634 1.3086
3.3834 1.3104
3.4034 1.3122
3.4234 1.3140
3.4434 1.3159
3.4635 1.3179
3.4835 1.3199
3.5035 1.3219
3.5235 1.3241
3.5435 1.3262
3.5636 1.3285
3.5836 1.3308
3.6036 1.3332
3.6236 1.3357
3.6436 1.3382
3.6637 1.3408
3.6837 1.3436
3.7037 1.3464
3.7237 1.3493
3.7437 1.3523
3.7638 1.3555
3.7838 1.3587
3.8038 1.3622
3.8238 1.3657
3.8438 1.3694
3.8639 1.3733
3.8839 1.3773
3.9039 1.3816
3.9239 1.3860
3.9439 1.3907
3.9640 1.3956
3.9840 1.4008
4.0040 1.4063
4.0240 1.4121
4.0440 1.4182
4.0641 1.4248
4.0841 1.4317
4.1041 1.4391
4.1241 1.4468
4.1441 1.4550
4.1642 1.4635
4.1842 1.4721
4.2042 1.4805
4.2242 1.4880
4.2442 1.4934
4.2643 1.4953
4.2843 1.4922
4.3043 1.4840
4.3243 1.4733
4.3443 1.4646
4.3644 1.4616
4.3844 1.4654
4.4044 1.4751
4.4244 1.4890
4.4444 1.5059
4.4645 1.5249
4.4845 1.5455
4.5045 1.5669
4.5245 1.5884
4.5445 1.6087
4.5646 1.6256
4.5846 1.6352
4.6046 1.6316
4.6246 1.6074
4.6446 1.5570
4.6647 1.4816
4.6847 1.3926
4.7047 1.3056
4.7247 1.2310
4.7447 1.1712
4.7648 1.1252
4.7848 1.0928
4.8048 1.0738
4.8248 1.0664
4.8448 1.0674
4.8649 1.0742
4.8849 1.0852
4.9049 1.0991
4.9249 1.1144
4.9449 1.1296
4.9650 1.1437
4.9850 1.1557
5.0050 1.1648
5.0250 1.1700
5.0450 1.1707
5.0651 1.1682
5.0851 1.1643
